order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,total_revenue,discounted_amount,total_cost,net_revenue,profit,profit_margin %
158,2022-05-18,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,380,460,2,0.02,920,18.400000000000002,760,901.6,141.60000000000002,15.705412599822541
159,2022-04-25,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
160,2022-06-30,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,870,940,7,0.05,6580,329.0,6090,6251.0,161.0,2.57558790593505
161,2022-01-10,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,10,10,1,0.04,10,0.4,10,9.6,-0.40000000000000036,-4.1666666666666705
162,2023-11-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,40,50,2,0.05,100,5.0,80,95.0,15.0,15.789473684210526
163,2022-02-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,30,30,5,0.04,150,6.0,150,144.0,-6.0,-4.166666666666666
164,2022-08-14,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,20,30,2,0.03,60,1.7999999999999998,40,58.2,18.200000000000003,31.271477663230247
165,2023-10-14,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,10,10,3,0.05,30,1.5,30,28.5,-1.5,-5.263157894736842
166,2022-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,6850,8160,8,0.04,65280,2611.2000000000003,54800,62668.8,7868.800000000003,12.5561683006536
167,2022-11-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250,280,3,0.04,840,33.6,750,806.4,56.39999999999998,6.994047619047617
168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,0.04,15660,626.4,14580,15033.6,453.60000000000036,3.017241379310347
169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,0.04,180,7.2,180,172.8,-7.199999999999989,-4.16666666666666
170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,0.02,900,18.0,750,882.0,132.0,14.965986394557824
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120,140,3,0.05,420,21.0,360,399.0,39.0,9.774436090225564
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,0.04,220,8.8,200,211.2,11.199999999999989,5.303030303030297
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,0.02,2380,47.6,2030,2332.4,302.4000000000001,12.965186074429774
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,0.04,100,4.0,100,96.0,-4.0,-4.166666666666666
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,0.05,80,4.0,80,76.0,-4.0,-5.263157894736842
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,0.02,400,8.0,360,392.0,32.0,8.16326530612245
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,0.05,2800,140.0,2590,2660.0,70.0,2.631578947368421
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,0.03,2870,86.1,2660,2783.9,123.90000000000009,4.450590897661557
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,500,4,0.05,2000,100.0,1880,1900.0,20.0,1.0526315789473684
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,150,5,0.02,750,15.0,700,735.0,35.0,4.761904761904762
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,30,2,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,180,8,0.03,1440,43.199999999999996,1280,1396.8,116.79999999999995,8.361970217640318
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,0.04,120,4.8,120,115.2,-4.799999999999997,-4.166666666666664
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,0.03,3600,108.0,3280,3492.0,212.0,6.0710194730813285
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,70,6,0.04,420,16.8,360,403.2,43.19999999999999,10.714285714285712
192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,0.05,400,20.0,400,380.0,-20.0,-5.263157894736842
193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,0.02,1890,37.800000000000004,1560,1852.2,292.20000000000005,15.775834143181083
194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,0.02,70,1.4000000000000001,70,68.6,-1.4000000000000057,-2.0408163265306207
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,0.05,150,7.5,120,142.5,22.5,15.789473684210526
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,220,2,0.03,440,13.2,400,426.8,26.80000000000001,6.2792877225866945
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,0.02,140,2.8000000000000003,120,137.2,17.19999999999999,12.53644314868804
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,0.03,280,8.4,280,271.6,-8.399999999999977,-3.0927835051546304
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,440,4,0.03,1760,52.8,1480,1707.2,227.20000000000005,13.308341143392694
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,0.04,320,12.8,280,307.2,27.19999999999999,8.854166666666663
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,0.03,260,7.8,240,252.2,12.199999999999989,4.837430610626483
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,0.03,80,2.4,80,77.6,-2.4000000000000057,-3.0927835051546464
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,0.02,450,9.0,450,441.0,-9.0,-2.0408163265306123
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,0.05,90,4.5,80,85.5,5.5,6.432748538011696
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,0.05,2250,112.5,1950,2137.5,187.5,8.771929824561402
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,60,3,0.03,180,5.3999999999999995,150,174.6,24.599999999999994,14.089347079037799
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,0.04,10710,428.40000000000003,9360,10281.6,921.6000000000004,8.963585434173673
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,90,2,0.05,180,9.0,160,171.0,11.0,6.432748538011696
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,0.03,540,16.2,480,523.8,43.799999999999955,8.361970217640312
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,0.04,900,36.0,750,864.0,114.0,13.194444444444445
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,0.04,120,4.8,120,115.2,-4.799999999999997,-4.166666666666664
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,0.03,80,2.4,80,77.6,-2.4000000000000057,-3.0927835051546464
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,0.03,280,8.4,240,271.6,31.600000000000023,11.634756995581744
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,480,4,0.04,1920,76.8,1640,1843.2,203.20000000000005,11.024305555555557
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,0.04,60,2.4,60,57.6,-2.3999999999999986,-4.166666666666664
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,0.02,3100,62.0,2550,3038.0,488.0,16.063199473337722
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,0.02,320,6.4,260,313.6,53.60000000000002,17.09183673469388
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,0.02,3120,62.4,2880,3057.6,177.5999999999999,5.808477237048662
231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,20,7,0.05,140,7.0,140,133.0,-7.0,-5.263157894736842
232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,230,2,0.04,460,18.400000000000002,420,441.6,21.600000000000023,4.891304347826092
233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,620,3,0.04,1860,74.4,1530,1785.6,255.5999999999999,14.314516129032254
234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,260,3,0.05,780,39.0,750,741.0,-9.0,-1.214574898785425
236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,620,3,0.04,1860,74.4,1500,1785.6,285.5999999999999,15.994623655913976
237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,0.04,150,6.0,150,144.0,-6.0,-4.166666666666666
239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,420,5,0.02,2100,42.0,1700,2058.0,358.0,17.395529640427597
240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,30,2,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,180,5,0.03,900,27.0,750,873.0,123.0,14.0893470790378
244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,2000,7,0.02,14000,280.0,11340,13720.0,2380.0,17.346938775510203
246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,170,2,0.04,340,13.6,300,326.4,26.399999999999977,8.088235294117641
247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,50,6,0.05,300,15.0,240,285.0,45.0,15.789473684210526
248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,1500,5,0.05,7500,375.0,6900,7125.0,225.0,3.1578947368421053
249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,30,4,0.03,120,3.5999999999999996,80,116.4,36.400000000000006,31.271477663230247
250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,320,2,0.05,640,32.0,600,608.0,8.0,1.3157894736842104
251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,10,1,0.03,10,0.3,10,9.7,-0.3000000000000007,-3.0927835051546464
252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,3350,13,0.04,43550,1742.0,39650,41808.0,2158.0,5.161691542288557
253,2022-04-03,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,80,6,0.05,480,24.0,420,456.0,36.0,7.894736842105263
254,2022-04-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,360,4,0.04,1440,57.6,1320,1382.4,62.40000000000009,4.513888888888895
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,10,9,0.02,90,1.8,90,88.2,-1.7999999999999972,-2.040816326530609
256,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70,80,2,0.02,160,3.2,140,156.8,16.80000000000001,10.71428571428572
257,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40,50,5,0.02,250,5.0,200,245.0,45.0,18.367346938775512
258,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590,650,6,0.04,3900,156.0,3540,3744.0,204.0,5.448717948717949
259,2022-02-10,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20,20,3,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
